rank_index,singular_value,variance_share,cumulative_variance
49,1.3135793209075928,0.0027695305179804564,0.8116162419319153
50,1.3092267513275146,0.002751207211986184,0.8143674731254578
51,1.2942509651184082,0.0026886267587542534,0.8170561194419861
52,1.2831088304519653,0.0026425335090607405,0.8196986317634583
53,1.2786563634872437,0.002624225802719593,0.8223228454589844
54,1.2538117170333862,0.00252323760651052,0.824846088886261
55,1.2339335680007935,0.002443864243105054,0.8272899389266968
56,1.2295175790786743,0.0024264035746455193,0.8297163248062134
57,1.2169193029403687,0.002376933814957738,0.8320932388305664
58,1.214737892150879,0.002368419896811247,0.8344616293907166
59,1.2044357061386108,0.002328417031094432,0.8367900252342224
60,1.1957539319992065,0.00229497067630291,0.8390849828720093
61,1.179706335067749,0.002233784878626466,0.8413187861442566
62,1.1469566822052002,0.00211148289963603,0.8434302806854248
63,1.139869213104248,0.002085468266159296,0.8455157279968262
64,1.1379753351211548,0.0020785441156476736,0.8475942611694336
65,1.116868257522583,0.002002153778448701,0.8495964407920837
66,1.1117057800292969,0.001983687514439225,0.8515801429748535
67,1.1003834009170532,0.0019434868590906262,0.8535236120223999
68,1.0944533348083496,0.0019225958967581391,0.8554462194442749
69,1.0768812894821167,0.0018613549182191491,0.8573075532913208
70,1.065413236618042,0.0018219216726720333,0.8591294884681702
71,1.0595479011535645,0.0018019168637692928,0.860931396484375
72,1.053666353225708,0.001781967468559742,0.8627133369445801
73,1.0462250709533691,0.0017568867187947035,0.8644702434539795
74,1.040680170059204,0.0017383134691044688,0.866208553314209
75,1.0230263471603394,0.0016798371216282248,0.8678883910179138
76,1.0125466585159302,0.001645597629249096,0.8695340156555176
77,1.0105544328689575,0.0016391281969845295,0.8711731433868408
78,1.007001280784607,0.0016276220558211207,0.8728007674217224
79,0.9960645437240601,0.0015924598556011915,0.8743932247161865
80,0.9859870672225952,0.0015604000072926283,0.8759536147117615
81,0.9833041429519653,0.001551919849589467,0.8775055408477783
82,0.978022575378418,0.0015352930640801787,0.8790408372879028
83,0.9704295992851257,0.0015115467831492424,0.8805524110794067
84,0.9602841734886169,0.0014801068464294076,0.8820325136184692
85,0.9547484517097473,0.001463091466575861,0.8834956288337708
86,0.9391782283782959,0.0014157597906887531,0.8849114179611206
87,0.9347852468490601,0.0014025464188307524,0.8863139748573303
88,0.9294704794883728,0.0013866432709619403,0.887700617313385
89,0.9246619343757629,0.0013723330339416862,0.8890729546546936
90,0.9183274507522583,0.0013535948237404227,0.8904265761375427
91,0.9135408401489258,0.0013395207934081554,0.8917660713195801
92,0.9082552194595337,0.001324065146036446,0.8930901288986206
93,0.8999285101890564,0.0012998988386243582,0.8943900465965271
94,0.8935978412628174,0.0012816744856536388,0.8956717252731323
95,0.8884294033050537,0.0012668913695961237,0.8969386219978333
96,0.8775291442871094,0.0012359947431832552,0.8981746435165405
97,0.8719509840011597,0.0012203310616314411,0.8993949890136719
98,0.867702066898346,0.0012084669433534145,0.9006034731864929
99,0.8651239275932312,0.0012012964580208063,0.9018047451972961
100,0.8549736738204956,0.0011732728453353047,0.9029780030250549
101,0.8536619544029236,0.0011696754954755306,0.9041476845741272
102,0.8479946851730347,0.0011541965650394559,0.9053018689155579
103,0.8387281894683838,0.001129109412431717,0.9064309597015381
104,0.8364133238792419,0.0011228852672502398,0.9075538516044617
105,0.8301440477371216,0.0011061154073104262,0.9086599946022034
106,0.827876627445221,0.0011000812519341707,0.909760057926178
107,0.8234575986862183,0.001088368589989841,0.9108484387397766
108,0.8224122524261475,0.0010856071021407843,0.9119340181350708
109,0.8130136132240295,0.001060935901477933,0.9129949808120728
110,0.8102964758872986,0.0010538564529269934,0.9140488505363464
111,0.8056430816650391,0.001041786978021264,0.9150906205177307
112,0.8036559224128723,0.0010366539936512709,0.9161272644996643
113,0.7963705062866211,0.0010179439559578896,0.9171451926231384
114,0.7920270562171936,0.0010068704141303897,0.9181520342826843
115,0.7899433374404907,0.0010015794541686773,0.91915363073349
116,0.7864277362823486,0.000992684392258525,0.9201462864875793
117,0.7776482105255127,0.0009706438286229968,0.9211169481277466
118,0.7764649987220764,0.0009676922927610576,0.922084629535675
119,0.7710959315299988,0.0009543558699078858,0.9230389595031738
120,0.7673495411872864,0.0009451049263589084,0.9239840507507324
121,0.7651168704032898,0.0009396130917593837,0.9249236583709717
122,0.7588571906089783,0.0009243015083484352,0.9258479475975037
123,0.7547266483306885,0.000914266740437597,0.9267622232437134
124,0.7515113353729248,0.0009064932819455862,0.9276686906814575
125,0.7501174807548523,0.0009031338267959654,0.9285718202590942
126,0.7420001029968262,0.0008836931083351374,0.9294555187225342
127,0.7393411993980408,0.0008773711742833257,0.9303328990936279
128,0.7328845858573914,0.0008621140150353312,0.9311950206756592
129,0.7320845127105713,0.000860232743434608,0.9320552349090576
130,0.7272323369979858,0.0008488675230182707,0.9329041242599487
131,0.7250056862831116,0.0008436772623099387,0.9337478280067444
132,0.7219443917274475,0.0008365675457753241,0.934584379196167
133,0.7169702649116516,0.0008250795654021204,0.9354094862937927
134,0.7139496803283691,0.0008181420853361487,0.9362276196479797
135,0.7115075588226318,0.0008125546155497432,0.9370401501655579
136,0.7082952260971069,0.0008052340708673,0.9378454089164734
137,0.7065319418907166,0.0008012298494577408,0.9386466145515442
138,0.7005982995033264,0.0007878285250626504,0.9394344687461853
139,0.6966770887374878,0.0007790342788212001,0.9402135014533997
140,0.6915196180343628,0.0007675426895730197,0.9409810304641724
141,0.6902593970298767,0.0007647477323189378,0.9417457580566406
142,0.6855944395065308,0.0007544459076598287,0.9425002336502075
143,0.6799463033676147,0.0007420664187520742,0.9432423114776611
144,0.6784871220588684,0.0007388847880065441,0.9439811706542969
145,0.6744331121444702,0.0007300814613699913,0.9447112679481506
146,0.6693039536476135,0.0007190188625827432,0.9454302787780762
147,0.6676638722419739,0.0007154993945732713,0.94614577293396
148,0.6655701398849487,0.000711018976289779,0.9468567967414856
149,0.6613909602165222,0.0007021179189905524,0.9475589394569397
150,0.6594436764717102,0.0006979895988479257,0.9482569098472595
151,0.654915988445282,0.0006884378381073475,0.9489453434944153
152,0.6484861969947815,0.0006749863387085497,0.9496203064918518
153,0.6480615139007568,0.0006741025717929006,0.9502944350242615
154,0.6453895568847656,0.0006685553817078471,0.9509629607200623
155,0.6441583633422852,0.0006660070503130555,0.9516289830207825
156,0.6421566605567932,0.0006618743063881993,0.9522908329963684
157,0.636203408241272,0.0006496590794995427,0.9529404640197754
158,0.6342820525169373,0.0006457410054281354,0.953586220741272
159,0.6313675045967102,0.0006398202385753393,0.954226016998291
160,0.6286677122116089,0.0006343600689433515,0.9548603892326355
161,0.6241908073425293,0.0006253573810681701,0.9554857611656189
162,0.6209143996238708,0.0006188095430843532,0.956104576587677
163,0.6190796494483948,0.0006151578854769468,0.9567197561264038
164,0.6183342933654785,0.0006136774900369346,0.9573334455490112
165,0.6127142906188965,0.000602572865318507,0.9579359889030457
166,0.6125777363777161,0.0006023042369633913,0.958538293838501
167,0.6087310910224915,0.0005947637837380171,0.9591330289840698
168,0.6056402325630188,0.0005887392326258123,0.9597217440605164
169,0.6043771505355835,0.0005862861289642751,0.9603080153465271
170,0.5998660326004028,0.0005775666213594377,0.9608855843544006
171,0.5969669818878174,0.0005719975451938808,0.9614576101303101
172,0.5951571464538574,0.000568534480407834,0.9620261192321777
173,0.5929967761039734,0.0005644145421683788,0.9625905156135559
174,0.5894033908843994,0.0005575948744080961,0.9631481170654297
175,0.5859436392784119,0.0005510679911822081,0.9636991620063782
176,0.5837794542312622,0.0005470048054121435,0.9642461538314819
177,0.5805992484092712,0.0005410613375715911,0.9647872447967529
178,0.5798938870429993,0.0005397474160417914,0.9653269648551941
179,0.577467679977417,0.0005352403968572617,0.9658622145652771
180,0.5733631253242493,0.0005276586161926389,0.9663898944854736
181,0.5707998871803284,0.0005229513626545668,0.9669128656387329
182,0.5681918859481812,0.0005181835149414837,0.9674310684204102
183,0.56242436170578,0.0005077170790173113,0.9679387807846069
184,0.5597749352455139,0.0005029449239373207,0.9684417247772217
185,0.5574753284454346,0.0004988210857845843,0.9689405560493469
186,0.5560119152069092,0.0004962056409567595,0.969436764717102
187,0.5529736876487732,0.0004907976253889501,0.9699275493621826
188,0.5526118874549866,0.0004901555948890746,0.9704176783561707
189,0.5496243238449097,0.00048487010644748807,0.9709025621414185
190,0.5483562350273132,0.00048263531061820686,0.9713851809501648
191,0.5456198453903198,0.00047783044283278286,0.9718630313873291
192,0.5441438555717468,0.00047524875844828784,0.9723382592201233
193,0.5415859222412109,0.00047079112846404314,0.9728090763092041
194,0.5388680696487427,0.00046607782132923603,0.9732751250267029
195,0.5380366444587708,0.0004646406741812825,0.973739743232727
196,0.5355727672576904,0.00046039492008276284,0.9742001295089722
197,0.5328000783920288,0.00045564022730104625,0.9746557474136353
198,0.5275838971138,0.0004467623948585242,0.9751024842262268
199,0.5263867378234863,0.00044473717571236193,0.975547194480896
200,0.5239821076393127,0.0004406831576488912,0.9759878516197205
201,0.5231661796569824,0.0004393117851577699,0.9764271378517151
202,0.5204585194587708,0.0004347761860117316,0.9768618941307068
203,0.5189328193664551,0.000432230910519138,0.9772941470146179
204,0.5171454548835754,0.0004292585654184222,0.9777234196662903
205,0.5121785998344421,0.0004210526531096548,0.9781444668769836
206,0.5101284384727478,0.0004176885704509914,0.9785621762275696
207,0.5090252161026001,0.00041588390013203025,0.9789780378341675
208,0.5077536702156067,0.0004138087388128042,0.979391872882843
209,0.5059712529182434,0.00041090857121162117,0.9798027873039246
210,0.503982424736023,0.0004076845943927765,0.9802104830741882
211,0.5012696981430054,0.0004033076111227274,0.9806137681007385
212,0.4996640384197235,0.0004007280513178557,0.9810144901275635
213,0.4991091787815094,0.0003998385218437761,0.9814143180847168
214,0.4970856010913849,0.00039660290349274874,0.9818109273910522
215,0.4944226145744324,0.00039236494922079146,0.9822033047676086
216,0.49289020895957947,0.0003899365256074816,0.9825932383537292
217,0.4895537197589874,0.0003846752515528351,0.9829779267311096
218,0.4889066219329834,0.0003836590040009469,0.9833616018295288
219,0.4883769452571869,0.0003828281187452376,0.9837444424629211
220,0.4853706657886505,0.00037812950904481113,0.9841225743293762
221,0.4841063618659973,0.00037616214831359684,0.9844987392425537
222,0.48151957988739014,0.00037215292104519904,0.9848709106445312
223,0.4798697829246521,0.00036960712168365717,0.9852405190467834
224,0.4792083501815796,0.00036858892417512834,0.9856091141700745
225,0.4759465157985687,0.00036358824581839144,0.9859727025032043
226,0.4742482006549835,0.00036099812132306397,0.9863337278366089
227,0.4707643687725067,0.0003557137679308653,0.9866894483566284
228,0.46732276678085327,0.0003505318018142134,0.9870399832725525
229,0.46603259444236755,0.00034859898732975125,0.9873886108398438
230,0.4636143743991852,0.0003449906362220645,0.9877336025238037
231,0.46121227741241455,0.00034142492222599685,0.9880750179290771
232,0.4582906663417816,0.00033711304422467947,0.9884121417999268
233,0.45680975914001465,0.0003349378821440041,0.9887470602989197
234,0.45538240671157837,0.0003328480524942279,0.9890798926353455
235,0.45260751247406006,0.0003288039588369429,0.9894086718559265
236,0.4514476954936981,0.00032712097163312137,0.9897357821464539
237,0.4483562409877777,0.0003226561821065843,0.990058422088623
238,0.4469544589519501,0.0003206417604815215,0.9903790354728699
239,0.4437561631202698,0.00031606931588612497,0.9906951189041138
240,0.4432462155818939,0.0003153432917315513,0.9910104870796204
241,0.4411528408527374,0.0003123717033304274,0.9913228750228882
242,0.4397324323654175,0.0003103633935097605,0.9916332364082336
243,0.438408762216568,0.00030849772156216204,0.9919417500495911
244,0.4361580014228821,0.0003053382388316095,0.9922471046447754
245,0.4342212975025177,0.0003026326303370297,0.9925497174263
246,0.4329611659049988,0.00030087868799455464,0.9928506016731262
247,0.43088361620903015,0.00029799810727126896,0.9931486248970032
248,0.42855745553970337,0.00029478923534043133,0.9934434294700623
249,0.42475515604019165,0.00028958151233382523,0.9937329888343811
250,0.42276304960250854,0.0002868716255761683,0.9940198659896851
251,0.42109182476997375,0.0002846080169547349,0.9943044781684875
252,0.418603777885437,0.0002812547027133405,0.9945857524871826
253,0.4160810708999634,0.00027787499129772186,0.9948636293411255
254,0.41397354006767273,0.00027506714104674757,0.9951387047767639
255,0.41264140605926514,0.0002732996945269406,0.9954119920730591
256,0.40977564454078674,0.00026951677864417434,0.9956815242767334
257,0.4070066809654236,0.0002658866869751364,0.9959474205970764
258,0.4057287871837616,0.00026421970687806606,0.9962116479873657
259,0.40385740995407104,0.0002617879363242537,0.9964734315872192
260,0.40178918838500977,0.0002591134689282626,0.9967325329780579
261,0.39885133504867554,0.00025533809093758464,0.9969878792762756
262,0.3963499665260315,0.0002521454880479723,0.9972400069236755
263,0.39582762122154236,0.0002514813095331192,0.9974914789199829
264,0.39287471771240234,0.00024774318444542587,0.9977391958236694
265,0.3900505602359772,0.00024419420515187085,0.9979833960533142
266,0.3855348527431488,0.0002385727275395766,0.9982219934463501
267,0.3845270276069641,0.00023732706904411316,0.9984593391418457
268,0.3802654445171356,0.00023209578648675233,0.9986914396286011
269,0.3785213232040405,0.00022997161431703717,0.9989213943481445
270,0.37579166889190674,0.00022666675795335323,0.9991480708122253
271,0.3705153167247772,0.0002203463518526405,0.99936842918396
272,0.365341454744339,0.0002142355078831315,0.9995826482772827
273,0.3614868223667145,0.00020973864593543112,0.9997923970222473
274,0.359622985124588,0.00020758139726240188,1.0
275,1.2239665920787957e-05,2.404543849188895e-13,1.0
